url	download_complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-winter-quarter-week-1-first-general-meeting%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fconference-non-proceedings%2F	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fspireon-techtalk%2F&format=xml	incomplete
asterixdb.ics.uci.edu/fuzzyjoin-mapreduce	complete
ngs.ics.uci.edu/mmgc-multimedia-grand-challenge	complete
ngs.ics.uci.edu/yrl-berkeley	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F10%2F2006_microsoft%2F	complete
sdcl.ics.uci.edu/opportunities	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwhat-did-we-do-before-computers-2%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmuvee-california-culture-in-singapore%2F	complete
asterix.ics.uci.edu/fuzzyjoin	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fyoung-engineering-students%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthird-world-first%2F&format=xml	incomplete
ngs.ics.uci.edu/tag/communication/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsmart-traffic%2F&format=xml	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2012%2F07%2F2012_icmlbestpaper%2F&format=xml	incomplete
www.ics.uci.edu/~iftekha/publication/applying-mutation-analysis-on-kernel-test-suites-an-experience-report	incomplete
cml.ics.uci.edu?p=542	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/FEVdataAge10to19.txt	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fintuit-workshop%2F	complete
ngs.ics.uci.edu/words-the-world-of-words/feed	complete
wics.ics.uci.edu/event/ics-potluck	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Finternet-cameras-and-politics%2F	complete
cml.ics.uci.edu/2016/04/spring-2016/feed	incomplete
wics.ics.uci.edu/exploreics	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fspring-quarter-2017-week-3-blizzard-tour%2F	complete
wics.ics.uci.edu/study-session?share=twitter	incomplete
wics.ics.uci.edu?p=1181	incomplete
wics.ics.uci.edu?p=1182	incomplete
wics.ics.uci.edu?p=1186	incomplete
wics.ics.uci.edu/masimo-presents-the-hidden-job-market/feed	incomplete
ngs.ics.uci.edu?p=850	incomplete
ngs.ics.uci.edu?p=851	incomplete
www.ics.uci.edu/~stasio/winter04/outline.html	complete
ngs.ics.uci.edu?p=853	incomplete
ngs.ics.uci.edu?p=854	incomplete
ngs.ics.uci.edu?p=855	incomplete
ngs.ics.uci.edu?p=856	complete
ngs.ics.uci.edu?p=857	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fmartin-luther-king-day-2%2F	incomplete
www.ics.uci.edu/%7Emagda/ics_232P/announceP.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fprofessionalsocial%2Fservices%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2011%2F09%2F2011_smythkdd%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fproject-meeting-6%2F	complete
wics.ics.uci.edu/fall-quarter-2017-week-0-wics-social?share=twitter	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpandit-does-bring-recognition-to-nagpur%2F&format=xml	complete
ngs.ics.uci.edu/ubiquitous-city	complete
ngs.ics.uci.edu?p=1139	incomplete
ngs.ics.uci.edu?p=1138	complete
mswe.ics.uci.edu?p=141	complete
ngs.ics.uci.edu?p=1133	complete
ngs.ics.uci.edu/entrepreneurship-and-processes	complete
ngs.ics.uci.edu?p=1130	complete
ngs.ics.uci.edu/tag/representations/feed	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcurrent-students%2Fresources%2Fgradhandbook%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffreezen-in-time-or%2F&format=xml	complete
ngs.ics.uci.edu/tag/multiple-media	incomplete
wics.ics.uci.edu/hackuci-spring-2014?share=google-plus-1	complete
mcs.ics.uci.edu?p=913	complete
ngs.ics.uci.edu/microsoft-search-lab	complete
ngs.ics.uci.edu/tag/reporting	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ftata-and-rs-1-lakh-car%2F	complete
ngs.ics.uci.edu/war-agains-cancer	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fhealth-intelligence%2F&format=xml	incomplete
ngs.ics.uci.edu/vision-andor-hype-in-search	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbai-is-no-more-with-us%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2F2%2F&format=xml	incomplete
wics.ics.uci.edu/wics-spring-quarter-week-7-women-in-tech-panel-with-sendgrid?share=google-plus-1	complete
ngs.ics.uci.edu?p=508	complete
ngs.ics.uci.edu?p=509	complete
ngs.ics.uci.edu?p=506	complete
ngs.ics.uci.edu?p=507	complete
ngs.ics.uci.edu?p=504	complete
ngs.ics.uci.edu?p=505	complete
ngs.ics.uci.edu/sobering-data	incomplete
ngs.ics.uci.edu?p=503	complete
ngs.ics.uci.edu?p=500	complete
ngs.ics.uci.edu?p=501	incomplete
ngs.ics.uci.edu/eventweb6-explicit-referential-links	complete
wics.ics.uci.edu/fall-quarter-update/8322168491_dc9f8e4a1f_b	complete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fpeople%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2015%2F01%2Fwinter-2015%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fdata-mining%2F&format=xml	complete
ngs.ics.uci.edu/not-alone	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Fhome%2Fcontact-us%2F	incomplete
mhcid.ics.uci.edu?p=30	complete
www.ics.uci.edu/~stasio/winter06/lab2/input.in	complete
www.ics.uci.edu/~kibler/Ethics.htm	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fa-great-opportunity-mobile-phones-in-rural-india%2F	complete
www.ics.uci.edu/~skong2/pff.html	complete
ngs.ics.uci.edu/language-for-experiences/feed	complete
wics.ics.uci.edu/fall-quarter-week-4-study-session/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fall-the-worlds-information%2F	complete
wics.ics.uci.edu/wics-spring-quarter-week-8-amazon-alexa-skill-workshop	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnow-to-osteoarthritis-of-knees%2F&format=xml	complete
wics.ics.uci.edu?p=3619	complete
ngs.ics.uci.edu/bai-is-no-more-with-us	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpain-management-after-knee-surgery%2F	incomplete
cml.ics.uci.edu/2014/08/center-members-tomlinson-patterson-receive-400000-nsf-grant-for-crowdsourcing-and-food-security-project/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fon-efficacy-and-distraction-of-tags%2F	complete
www.ics.uci.edu/~iftekha/publication/an-empirical-examination-of-the-relationship-between-code-smells-and-merge-conflicts	incomplete
ngs.ics.uci.edu/becoming-impatient	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Findustry-support-for-academia%2F	complete
emj.ics.uci.edu?p=427	incomplete
www.ics.uci.edu/~mkhademi	complete
wics.ics.uci.edu/wics-is-awarded-the-trailblazer-award-from-ncwit-and-google-org?share=twitter	incomplete
ngs.ics.uci.edu/blinkx-introduces-implicit-search/feed	complete
www.ics.uci.edu/~givargis	complete
ngs.ics.uci.edu/cyber-hugs/feed	incomplete
www.ics.uci.edu/~agarwal	complete
wics.ics.uci.edu/event/first-winter-quarter-meeting?ical=1	incomplete
ngs.ics.uci.edu/workshops-at-mm09/feed	incomplete
www.ics.uci.edu/~feldman/lec12F00.html	complete
chenli.ics.uci.edu?p=51	complete
emj.ics.uci.edu/feed	complete
chenli.ics.uci.edu?p=58	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2013%2F08%2F2013_alexnsf%2F	complete
mcs.ics.uci.edu/about/the-program	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/cloudberry-at-acm-sigspatial-2016/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffunny-story-about-googles-plans%2F&format=xml	incomplete
www.ics.uci.edu/~abehm	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fsoftware%2Fcambium-model-translation-software%2F	complete
ngs.ics.uci.edu/photo-management-remains-an-open-problem	complete
ngs.ics.uci.edu?p=2036	complete
wics.ics.uci.edu/study-session	complete
ngs.ics.uci.edu/back-and-in-the-middle-of-action	complete
ngs.ics.uci.edu/empowering-personal-health/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpersonal%2Ffavorite-quotes%2F&format=xml	complete
ngs.ics.uci.edu/memories-uday-sengupta	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fprojects%2F&format=xml	complete
ngs.ics.uci.edu/back-and-in-the-middle-of-action/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fuser-video-on-microsoft%2F&format=xml	complete
ngs.ics.uci.edu/ancient-rome-born-in-3d	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch1/Ch1WinBUGScode.odc	complete
cml.ics.uci.edu/2016/01/winter-2016/feed	complete
wics.ics.uci.edu/comments/feed	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Fpeople%2Fmhcid-current-students%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2009%2F04%2F2009_fellowships%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbuilding-more-iits%2F	complete
ngs.ics.uci.edu/partners/collaborators	complete
www.ics.uci.edu/~eli	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2017%2F11%2Fnew-faculty-member-eric-sudderth%2F	complete
ngs.ics.uci.edu/category/entrepreneurism	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcreating-health-persona%2F	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8417120741_93e8bb3a2e_c/feed	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fcomputational-biology-papers%2F&format=xml	incomplete
ngs.ics.uci.edu/acm-multimedia-2009	complete
wics.ics.uci.edu/fall-quarter-2016-wk-7-summer-internship-panel?share=facebook	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/Ch10WinBUGScode.odc	complete
ngs.ics.uci.edu/ho-chi-minh-city/feed	complete
cwicsocal18.ics.uci.edu/current-sponsors	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=baldib	complete
wics.ics.uci.edu/first-project-meeting-by-wics/feed	complete
sdcl.ics.uci.edu/crowd-fault-localization	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwow-factor-in-photo-technologies-at-microsoft%2F	complete
i-sensorium.ics.uci.edu	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ftext-mining-nyt%2F	complete
wics.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
sdcl.ics.uci.edu?p=1240	complete
wics.ics.uci.edu/fall-quarter-update/8322168491_dc9f8e4a1f_b/feed	complete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fresources%2F&format=xml	complete
wics.ics.uci.edu/week-5-facebook-women-panel	complete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fjianfeng-has-successfully-defended-his-ph-d-thesis%2F&format=xml	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch11/Ch11Rcode.txt	complete
ngs.ics.uci.edu/media-and-experiences/feed	complete
wics.ics.uci.edu/event/week-1-general-meeting-mentorship-program	complete
cml.ics.uci.edu?p=204	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fwics-study-session%2F	complete
ngs.ics.uci.edu/seraja-product-development	complete
futurehealth.ics.uci.edu/participation	complete
ngs.ics.uci.edu/objective-self-6-from-an-individual-to-society/feed	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2007%2F08%2F2007_jcdl%2F	complete
ngs.ics.uci.edu/conference-non-proceedings	complete
www.ics.uci.edu/%7Emagda/Projects/Online%20Games.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fyoung-innovators-in-ics-180280%2F	complete
wics.ics.uci.edu/android-app-finale/feed	complete
wics.ics.uci.edu/wics-launches-a-flappy-bird-python-project?afg35_page_id=1	complete
wics.ics.uci.edu/wics-launches-a-flappy-bird-python-project?afg35_page_id=2	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Facm-multimedia-2007-day-2%2F	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=xhx	complete
www.ics.uci.edu/~iftekha/publication/how-verified-or-tested-is-my-code	complete
cml.ics.uci.edu/2006/08/2006_chenligoogle2006/feed	complete
wics.ics.uci.edu/fall-quarter-2017-week-3-wics-games?share=google-plus-1	complete
ngs.ics.uci.edu/india-in-cricket-world-cup/feed	complete
ngs.ics.uci.edu/ict-for-development-is-dominated-by-social-network-thinking	complete
wics.ics.uci.edu/ics-career-panel	complete
mswe.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmswe.ics.uci.edu%2Ffaq%2F&format=xml	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcareer%2Finternational-students%2F&format=xml	complete
wics.ics.uci.edu/winter-quarter-2017-week-1-general-meeting?share=facebook	complete
ngs.ics.uci.edu/middle-of-the-pyramid-mop-2/feed	complete
ngs.ics.uci.edu/tag/wellness/feed	complete
chenli.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
www.ics.uci.edu/~perl/publication/index.xml	complete
ngs.ics.uci.edu/visr-is-in-android-marketplace	complete
ngs.ics.uci.edu/world-wide-tv-network/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Findia-has-more-than-200-million-telephone-subscribers%2F&format=xml	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fcv%2F&format=xml	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Ffaq%2F&format=xml	complete
sdcl.ics.uci.edu/sponsors/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmobile-money-or-power-of-mobile-phones-to-transform%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F10%2F2006_netflix%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2Fimg_2366%2F	complete
ngs.ics.uci.edu/tag/health-navigator	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fspring-quarter-2017-week-3-riot-tour%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-is-awarded-the-trailblazer-award-from-ncwit-and-google-org%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fresearcher%2F&format=xml	complete
ngs.ics.uci.edu/tag/mhealth/feed	complete
se.ics.uci.edu/Welcome.html	complete
flamingo.ics.uci.edu/releases/latest	complete
ngs.ics.uci.edu/contextual-circles	complete
www.ics.uci.edu/~yamingy/cocktail_demo1.r	complete
ngs.ics.uci.edu/ancient-photo-gallery-in-modern-phones/feed	complete
wics.ics.uci.edu?p=2730	complete
ngs.ics.uci.edu?p=713	complete
www.ics.uci.edu/~rostami1	complete
ngs.ics.uci.edu?p=715	complete
ngs.ics.uci.edu?p=714	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2Fimg_2335%2F&format=xml	complete
wics.ics.uci.edu/wics-launches-a-flappy-bird-python-project?share=facebook	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fgoing-home%2F&format=xml	complete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fbest-data-visualization-award%2F	complete
www.ics.uci.edu/%7Emagda/Projects/ghana.html	complete
ngs.ics.uci.edu/focused-microblogs-fmbs-going-beyond-twitter	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fback-and-in-the-middle-of-action%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fto-do-or-to-have-that-is-the-question%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsocial-search-2%2F&format=xml	complete
wics.ics.uci.edu/event/wics-general-meeting-2?ical=1	complete
ngs.ics.uci.edu/to-do-or-to-have-that-is-the-question	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2F3%2F	complete
ngs.ics.uci.edu/quantifying-semantic-gap	complete
wics.ics.uci.edu/event/wics-group-tech-interview-practice	complete
www.ics.uci.edu/~raccoon	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F02%2F2014_asterixdb%2F	complete
ngs.ics.uci.edu/cnn-youtube-debates	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-2017-week-2-mentorship-mixer%2F&format=xml	complete
ngs.ics.uci.edu/entrepreneurship-education	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fphoto-jan-08-18-43-06-2%2F&format=xml	complete
ngs.ics.uci.edu/853	complete
www.ics.uci.edu/~kay	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Funcertainty-in-databases%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-10-wics-potluck%2F&format=xml	complete
ngs.ics.uci.edu/tag/computational-storytelling/feed	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-pwc-info-session?share=facebook	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F10%2F2006_microsoft%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fdeveloping-actionable-personal-intelligence-for-everyone%2F	complete
ngs.ics.uci.edu/presentation-on-observation-systems/feed	complete
wics.ics.uci.edu/food-and-fun-with-wics	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8418211828_c9d1dba579_c	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fseraja-9-goes-live%2F	complete
ngs.ics.uci.edu/government-in-india	complete
wics.ics.uci.edu/event/wics-wk8-thanksgiving-potluck	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2011%2F09%2F2011_scmlworkshop%2F	complete
wics.ics.uci.edu/fall-quarter-2016-wk-7-summer-internship-panel	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcricket-in-india%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-co-hosts-google-panel%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fiit-brands%2F&format=xml	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Fadmissions%2Fonline-information-sessions%2F&format=xml	complete
wics.ics.uci.edu/event/week-4-movie-night	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsingapore-governement%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbegaluru-trip%2F&format=xml	complete
ngs.ics.uci.edu/back-in-india	complete
ngs.ics.uci.edu/all-the-worlds-information/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmmgc-multimedia-grand-challenge%2F&format=xml	complete
wics.ics.uci.edu/event/computer-expert-badge-brownie-troops-workshop/feed	complete
wics.ics.uci.edu/brownie-troops-computer-expert-badge	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmatt-smith-v2.ics.uci.edu%2Fdutran%2Fwordpress%2Fprof-li-attended-the-mhsrs-symposium-to-show-cloudberry%2F&format=xml	complete
wics.ics.uci.edu/week-10-hour-of-code?afg16_page_id=1	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2007%2F08%2F2007_igbgrant%2F&format=xml	complete
www.ics.uci.edu/~jsolson	complete
wics.ics.uci.edu/wics-fall-quarter-2017-week-2-mentorship-mixer?share=google-plus-1	complete
wics.ics.uci.edu/wics-fall-quarter-2017-week-2-mentorship-mixer/feed	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/photo-5	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/KidneyPHWinBUGScode.odc	complete
emj.ics.uci.edu/projects/feed	complete
ngs.ics.uci.edu/tag/moments/feed	complete
www.ics.uci.edu/~fowlkes/publications.html	complete
mhcid.ics.uci.edu/xmlrpc.php?rsd	complete
ngs.ics.uci.edu/cameras-and-internet/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsearching-real-world-using-images-from-mobile%2F	complete
ngs.ics.uci.edu/tag/computer-vision	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsmart-phones-to-become-phones%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Findia-in-cricket-world-cup%2F	complete
ngs.ics.uci.edu/experiencing-maps	complete
